Action Sentence                                                                           ,Formatted Output
"ទៅមុខ 19.73 ម៉ែត្រ នៅល្បឿន 4.81 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បង្វែស្ដាំ 345 ដឺក្រេ។"                        ,"{'action': 'move', 'params': {'linear_speed': 4.81, 'distance': 19.73, 'is_forward': True, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 345, 'is_clockwise': True, 'unit': 'degree'}}"
"ទៅមុខ 6.88 ម៉ែត្រ នៅល្បឿន 7.55 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បង្វែឆ្វេង 19 ដឺក្រេ។"                         ,"{'action': 'move', 'params': {'linear_speed': 7.55, 'distance': 6.88, 'is_forward': True, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 19, 'is_clockwise': False, 'unit': 'degree'}}"
"បកក្រោយ 18.79 ម៉ែត្រ នៅល្បឿន 6.24 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បង្វែស្ដាំ 132 ដឺក្រេ។"                      ,"{'action': 'move', 'params': {'linear_speed': 6.24, 'distance': 18.79, 'is_forward': False, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 132, 'is_clockwise': True, 'unit': 'degree'}}"
"ត្រឡប់ទៅក្រោយ 4.8 ម៉ែត្រ នៅល្បឿន 5.69 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បង្វែឆ្វេង 71 ដឺក្រេ។"                    ,"{'action': 'move', 'params': {'linear_speed': 5.69, 'distance': 4.8, 'is_forward': False, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 71, 'is_clockwise': False, 'unit': 'degree'}}"
"បកក្រោយ 4.9 ម៉ែត្រ នៅល្បឿន 5.77 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បង្វែស្ដាំ 143 ដឺក្រេ។"                        ,"{'action': 'move', 'params': {'linear_speed': 5.77, 'distance': 4.9, 'is_forward': False, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 143, 'is_clockwise': True, 'unit': 'degree'}}"
"ទៅមុខ 6.56 ម៉ែត្រ នៅល្បឿន 9.63 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បង្វែស្ដាំ 282 ដឺក្រេ។"                         ,"{'action': 'move', 'params': {'linear_speed': 9.63, 'distance': 6.56, 'is_forward': True, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 282, 'is_clockwise': True, 'unit': 'degree'}}"
"ត្រឡប់ទៅក្រោយ 5.33 ម៉ែត្រ នៅល្បឿន 8.21 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បង្វែឆ្វេង 224 ដឺក្រេ។"                  ,"{'action': 'move', 'params': {'linear_speed': 8.21, 'distance': 5.33, 'is_forward': False, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 224, 'is_clockwise': False, 'unit': 'degree'}}"
"ត្រឡប់ទៅក្រោយ 11.98 ម៉ែត្រ នៅល្បឿន 5.14 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បង្វែឆ្វេង 268 ដឺក្រេ។"                 ,"{'action': 'move', 'params': {'linear_speed': 5.14, 'distance': 11.98, 'is_forward': False, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 268, 'is_clockwise': False, 'unit': 'degree'}}"
"ត្រឡប់ទៅក្រោយ 2.37 ម៉ែត្រ នៅល្បឿន 8.09 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បត់ស្ដាំ 327 ដឺក្រេ។"                     ,"{'action': 'move', 'params': {'linear_speed': 8.09, 'distance': 2.37, 'is_forward': False, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 327, 'is_clockwise': True, 'unit': 'degree'}}"
"ត្រឡប់ទៅក្រោយ 6.2 ម៉ែត្រ នៅល្បឿន 6.77 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បង្វែឆ្វេង 357 ដឺក្រេ។"                   ,"{'action': 'move', 'params': {'linear_speed': 6.77, 'distance': 6.2, 'is_forward': False, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 357, 'is_clockwise': False, 'unit': 'degree'}}"
"ទៅមុខ 16.34 ម៉ែត្រ នៅល្បឿន 5.48 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បត់ឆ្វេង 186 ដឺក្រេ។"                         ,"{'action': 'move', 'params': {'linear_speed': 5.48, 'distance': 16.34, 'is_forward': True, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 186, 'is_clockwise': False, 'unit': 'degree'}}"
"បកក្រោយ 16.85 ម៉ែត្រ នៅល្បឿន 6.27 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បត់ឆ្វេង 15 ដឺក្រេ។"                        ,"{'action': 'move', 'params': {'linear_speed': 6.27, 'distance': 16.85, 'is_forward': False, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 15, 'is_clockwise': False, 'unit': 'degree'}}"
"ទៅមុខ 12.25 ម៉ែត្រ នៅល្បឿន 9.56 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បត់ស្ដាំ 343 ដឺក្រេ។"                          ,"{'action': 'move', 'params': {'linear_speed': 9.56, 'distance': 12.25, 'is_forward': True, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 343, 'is_clockwise': True, 'unit': 'degree'}}"
"ទៅមុខ 4.8 ម៉ែត្រ នៅល្បឿន 8.1 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បត់ឆ្វេង 265 ដឺក្រេ។"                            ,"{'action': 'move', 'params': {'linear_speed': 8.1, 'distance': 4.8, 'is_forward': True, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 265, 'is_clockwise': False, 'unit': 'degree'}}"
"ទៅមុខ 1.69 ម៉ែត្រ នៅល្បឿន 8.3 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បង្វែស្ដាំ 320 ដឺក្រេ។"                          ,"{'action': 'move', 'params': {'linear_speed': 8.3, 'distance': 1.69, 'is_forward': True, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 320, 'is_clockwise': True, 'unit': 'degree'}}"
"បកក្រោយ 13.57 ម៉ែត្រ នៅល្បឿន 1.28 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បង្វែស្ដាំ 358 ដឺក្រេ។"                      ,"{'action': 'move', 'params': {'linear_speed': 1.28, 'distance': 13.57, 'is_forward': False, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 358, 'is_clockwise': True, 'unit': 'degree'}}"
"បកក្រោយ 13.69 ម៉ែត្រ នៅល្បឿន 8.84 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បង្វែស្ដាំ 291 ដឺក្រេ។"                      ,"{'action': 'move', 'params': {'linear_speed': 8.84, 'distance': 13.69, 'is_forward': False, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 291, 'is_clockwise': True, 'unit': 'degree'}}"
"ត្រឡប់ទៅក្រោយ 9.52 ម៉ែត្រ នៅល្បឿន 3.5 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បត់ស្ដាំ 146 ដឺក្រេ។"                      ,"{'action': 'move', 'params': {'linear_speed': 3.5, 'distance': 9.52, 'is_forward': False, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 146, 'is_clockwise': True, 'unit': 'degree'}}"
"បកក្រោយ 6.24 ម៉ែត្រ នៅល្បឿន 3.27 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បត់ស្ដាំ 210 ដឺក្រេ។"                         ,"{'action': 'move', 'params': {'linear_speed': 3.27, 'distance': 6.24, 'is_forward': False, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 210, 'is_clockwise': True, 'unit': 'degree'}}"
"ត្រឡប់ទៅក្រោយ 9.98 ម៉ែត្រ នៅល្បឿន 8.92 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បត់ស្ដាំ 300 ដឺក្រេ។"                     ,"{'action': 'move', 'params': {'linear_speed': 8.92, 'distance': 9.98, 'is_forward': False, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 300, 'is_clockwise': True, 'unit': 'degree'}}"
"ទៅមុខ 10.76 ម៉ែត្រ នៅល្បឿន 3.68 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បត់ស្ដាំ 254 ដឺក្រេ។"                          ,"{'action': 'move', 'params': {'linear_speed': 3.68, 'distance': 10.76, 'is_forward': True, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 254, 'is_clockwise': True, 'unit': 'degree'}}"
"ត្រឡប់ទៅក្រោយ 2.03 ម៉ែត្រ នៅល្បឿន 1.2 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បង្វែឆ្វេង 232 ដឺក្រេ។"                   ,"{'action': 'move', 'params': {'linear_speed': 1.2, 'distance': 2.03, 'is_forward': False, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 232, 'is_clockwise': False, 'unit': 'degree'}}"
"បកក្រោយ 4.97 ម៉ែត្រ នៅល្បឿន 5.27 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បង្វែស្ដាំ 55 ដឺក្រេ។"                        ,"{'action': 'move', 'params': {'linear_speed': 5.27, 'distance': 4.97, 'is_forward': False, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 55, 'is_clockwise': True, 'unit': 'degree'}}"
"បកក្រោយ 16.65 ម៉ែត្រ នៅល្បឿន 7.16 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បង្វែឆ្វេង 351 ដឺក្រេ។"                     ,"{'action': 'move', 'params': {'linear_speed': 7.16, 'distance': 16.65, 'is_forward': False, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 351, 'is_clockwise': False, 'unit': 'degree'}}"
"ទៅមុខ 7.66 ម៉ែត្រ នៅល្បឿន 3.05 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បង្វែឆ្វេង 308 ដឺក្រេ។"                        ,"{'action': 'move', 'params': {'linear_speed': 3.05, 'distance': 7.66, 'is_forward': True, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 308, 'is_clockwise': False, 'unit': 'degree'}}"
"បកក្រោយ 7.68 ម៉ែត្រ នៅល្បឿន 8.3 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បត់ឆ្វេង 335 ដឺក្រេ។"                         ,"{'action': 'move', 'params': {'linear_speed': 8.3, 'distance': 7.68, 'is_forward': False, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 335, 'is_clockwise': False, 'unit': 'degree'}}"
"ទៅមុខ 14.6 ម៉ែត្រ នៅល្បឿន 4.67 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បង្វែឆ្វេង 18 ដឺក្រេ។"                         ,"{'action': 'move', 'params': {'linear_speed': 4.67, 'distance': 14.6, 'is_forward': True, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 18, 'is_clockwise': False, 'unit': 'degree'}}"
"ត្រឡប់ទៅក្រោយ 17.33 ម៉ែត្រ នៅល្បឿន 1.35 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បត់ឆ្វេង 259 ដឺក្រេ។"                   ,"{'action': 'move', 'params': {'linear_speed': 1.35, 'distance': 17.33, 'is_forward': False, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 259, 'is_clockwise': False, 'unit': 'degree'}}"
"ទៅមុខ 5.33 ម៉ែត្រ នៅល្បឿន 3.42 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បត់ស្ដាំ 241 ដឺក្រេ។"                           ,"{'action': 'move', 'params': {'linear_speed': 3.42, 'distance': 5.33, 'is_forward': True, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 241, 'is_clockwise': True, 'unit': 'degree'}}"
"ត្រឡប់ទៅក្រោយ 9.91 ម៉ែត្រ នៅល្បឿន 1.68 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បង្វែស្ដាំ 180 ដឺក្រេ។"                   ,"{'action': 'move', 'params': {'linear_speed': 1.68, 'distance': 9.91, 'is_forward': False, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 180, 'is_clockwise': True, 'unit': 'degree'}}"
"ត្រឡប់ទៅក្រោយ 19.26 ម៉ែត្រ នៅល្បឿន 9.16 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បង្វែឆ្វេង 174 ដឺក្រេ។"                 ,"{'action': 'move', 'params': {'linear_speed': 9.16, 'distance': 19.26, 'is_forward': False, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 174, 'is_clockwise': False, 'unit': 'degree'}}"
"ទៅមុខ 4.25 ម៉ែត្រ នៅល្បឿន 3.17 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បង្វែស្ដាំ 181 ដឺក្រេ។"                         ,"{'action': 'move', 'params': {'linear_speed': 3.17, 'distance': 4.25, 'is_forward': True, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 181, 'is_clockwise': True, 'unit': 'degree'}}"
"ត្រឡប់ទៅក្រោយ 7.69 ម៉ែត្រ នៅល្បឿន 8.71 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បត់ស្ដាំ 352 ដឺក្រេ។"                     ,"{'action': 'move', 'params': {'linear_speed': 8.71, 'distance': 7.69, 'is_forward': False, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 352, 'is_clockwise': True, 'unit': 'degree'}}"
"បកក្រោយ 3.96 ម៉ែត្រ នៅល្បឿន 3.42 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បត់ស្ដាំ 247 ដឺក្រេ។"                         ,"{'action': 'move', 'params': {'linear_speed': 3.42, 'distance': 3.96, 'is_forward': False, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 247, 'is_clockwise': True, 'unit': 'degree'}}"
"ត្រឡប់ទៅក្រោយ 14.8 ម៉ែត្រ នៅល្បឿន 1.48 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បង្វែឆ្វេង 104 ដឺក្រេ។"                  ,"{'action': 'move', 'params': {'linear_speed': 1.48, 'distance': 14.8, 'is_forward': False, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 104, 'is_clockwise': False, 'unit': 'degree'}}"
"ទៅមុខ 15.16 ម៉ែត្រ នៅល្បឿន 7.76 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បង្វែឆ្វេង 327 ដឺក្រេ។"                       ,"{'action': 'move', 'params': {'linear_speed': 7.76, 'distance': 15.16, 'is_forward': True, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 327, 'is_clockwise': False, 'unit': 'degree'}}"
"ទៅមុខ 17.24 ម៉ែត្រ នៅល្បឿន 3.75 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បត់ឆ្វេង 63 ដឺក្រេ។"                          ,"{'action': 'move', 'params': {'linear_speed': 3.75, 'distance': 17.24, 'is_forward': True, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 63, 'is_clockwise': False, 'unit': 'degree'}}"
"បកក្រោយ 1.54 ម៉ែត្រ នៅល្បឿន 2.7 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បង្វែស្ដាំ 258 ដឺក្រេ។"                        ,"{'action': 'move', 'params': {'linear_speed': 2.7, 'distance': 1.54, 'is_forward': False, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 258, 'is_clockwise': True, 'unit': 'degree'}}"
"ទៅមុខ 3.12 ម៉ែត្រ នៅល្បឿន 6.69 ម៉ែត្រ/វិនាទី, បន្ទាប់មក បត់ស្ដាំ 62 ដឺក្រេ។"                            ,"{'action': 'move', 'params': {'linear_speed': 6.69, 'distance': 3.12, 'is_forward': True, 'unit': 'meter'}}\n{'action': 'rotate', 'params': {'angle': 62, 'is_clockwise': True, 'unit': 'degree'}}"
